built_unique_ID	projectID	projectName	projectRecordedBy	projectCreationDate	projectOwner	projectEmailContact	projectInstitutionID	projectNotes	projectContinent	projectCountry	projectState	projectLocality	siteID	siteType	siteDescription	stationID	stationName	stationDecimalLongitude	stationDecimalLatitude	stationNotes	replicateID	replicateName	replicateCollectorName	replicateCollectionDate	replicateCollectionTime	replicateStorageID	replicateStorageDate	replicateStorageLocation	replicateStorageMethod	replicateMinEleInM	replicateMEleInM	replicateMinDepthInM	replicateMDepthInM	replicateFlowRateInMperS	replicateFilterType	replicateFiltDurationInS	replicateVolume	replicateProcessLocation	replicateRiparianVegPerCover	replicateDissO2InmgPerL	replicateWaterTempInC	replicatepH	replicateTSSInMgperL	replicateECInuSpercm	replicateTurbInNTU	replicateDischarge	replicateTide	replicateChlorophyl	replicateSalinityInppt	replicateContaminantsInngPerg	replicatesTraceMetalsInmgPerkg	replicatePercentOrganicContent	replicateMircoActivity	replicateGrainSize	replicateNotes	tractID	tractName	tractAnalystName	tractDate	tractTime	tractLocation	tractMethod	tractMethodCitation	tractNotes	tractTubePlateID	tractDNAStorageLocation	tractMethodOfStorage	tractQuantMethod	tractConcInngPerul	assayID	assayName	assayDescription	assayOwnership	assayCitation	assayDate	assayGeneTarget	assayGeneSymbol	assayPrimeR	assayPrimeF	assayProbe	assayAmpliconLenInBP	assayProbeFluorescentTag	assayDyes	assayQuencher	assayProbeMods	assayTonID	assayKingdom	assayPhylum	assayClass	assayOrder	assayFamily	assayGenus	assaySubgenus	assaySpecies	assayCommonName	assayOrganismScope	assayEstabMeans	resultRunID	resultReactID	resultRecordedBy	resultDate	resultTime	resultPlatform	resultMachineID	resultWellLoc	resultSampleType	resultStdCurveID	resultTemplateConcInCopy	resultUserProvThres	resultUserProvCq	resultUserCopyNum	resultUserProvLOD	resultUserProvLOQ	resultnVolInuL	resultFwdPrimeBatch	resultRevPrimeBatch	resultNTPConcInngPeruL	resultPrimeConcInngPeruL	resultProbeConcInngPeruL	resultMgConcInngPeruL	resultPolymeraseBatch	resultPolymeraseConcInngPeruL	resultthermocyclerProtocol	resultPCRNotes	Cycle1	Cycle2	Cycle3	Cycle4	Cycle5	Cycle6	Cycle7	Cycle8	Cycle9	Cycle10	Cycle11	Cycle12	Cycle13	Cycle14	Cycle15	Cycle16	Cycle17	Cycle18	Cycle19	Cycle20	Cycle21	Cycle22	Cycle23	Cycle24	Cycle25	Cycle26	Cycle27	Cycle28	Cycle29	Cycle30	Cycle31	Cycle32	Cycle33	Cycle34	Cycle35	Cycle36	Cycle37	Cycle38	Cycle39	Cycle40	Cycle41	Cycle42	Cycle43	Cycle44	Cycle45	Cycle46	Cycle47	Cycle48	Cycle49	Cycle50	Cycle51	Cycle52	Cycle53	Cycle54	Cycle55	Cycle56	Cycle57	Cycle58	Cycle59	Cycle60	Cycle61	Cycle62	Cycle63	Cycle64	Cycle65	Cycle66	Cycle67	Cycle68	Cycle69	Cycle70	mdmaprCqwUserThres	mdmaprThres	mdmaprCq	mdmaprPCREffEq	mdmaprPCREff	mdmaprRSqPCREff	userPCREffEq	userPCREff	userRSqPCREff	userStdCurveLineEq	userStdCurveEfficiency	userStdCurveRSq	userStdCurveLOD95	userStdCurveLOQ35	mdmaprStdCurveLineEq	mdmaprStdCurveEfficiency	mdmaprStdCurveRSq	mdmaprStdCurveLOD95	mdmaprStdCurveLOQ35	mdmaprCopyNum
Keji_L_15_CytochromeB_7	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		7			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	15	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	F3	opt	1	18200	0.171725788	22.44840483	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.482496	9.605549	9.667817	9.654473	9.68116	9.684125	9.691538	9.715259	9.684125	9.73898	9.728602	9.758253	9.770114	9.758253	9.783457	9.80866	9.829416	9.878341	9.967295	10.12593	10.40317	10.910207	11.90501	13.54028	15.854567	18.609176	21.549105	24.557233	27.5535	30.494912	33.350335	36.124217	38.779494	41.347299	43.780191	46.087064	48.226408	50.339065	52.297536	54.109232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.54028	25	y = 0.07 x + 1.2	1.17374230403139	1	y = 0.04 x + 1.04	1.09118094642934	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	4.13803680981595
Keji_L_16_CytochromeB_8	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		8			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	16	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	F4	opt	1	18200	0.171725788	22.37487803	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.365373	9.512147	9.535868	9.555142	9.532903	9.544764	9.587758	9.589241	9.561072	9.598136	9.598136	9.611479	9.632235	9.6352	9.654473	9.673747	9.707846	9.762701	9.857585	10.02215	10.315698	10.840527	11.856085	13.565484	15.942038	18.778188	21.805589	24.89081	27.959723	30.987124	33.938914	36.780994	39.500021	42.134542	44.622289	46.982535	49.154495	51.317559	53.29382	55.149994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11.856085	24	y = 0.07 x + 1.13	1.1751912427157	1	y = 0.04 x + 1.04	1.09368160791445	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	4.44478527607362
Keji_L_17_CytochromeB_9	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		9			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	17	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	F5	opt	1	18200	0.171725788	22.50908983	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.12668	9.291245	9.337204	9.349065	9.323861	9.322379	9.365373	9.381681	9.35796	9.380199	9.408367	9.402437	9.408367	9.418745	9.432089	9.427641	9.460257	9.501769	9.587758	9.734532	10.004359	10.505467	11.442449	13.012487	15.179999	17.765595	20.521686	23.347458	26.128753	28.914496	31.599424	34.199846	36.695005	39.102693	41.393259	43.578562	45.618573	47.618556	49.494002	51.22564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11.442449	24	y = 0.07 x + 1.11	1.16657169378921	1	y = 0.04 x + 1.02	1.0891899427222	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	4.44478527607362
Keji_L_18_CytochromeB_10	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		10			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	18	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	F6	opt	1	18200	0.171725788	22.4006938	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.827934	9.97619	10.050319	10.077005	10.065144	10.050319	10.100726	10.108139	10.081453	10.093313	10.114069	10.127412	10.149651	10.133342	10.167442	10.182267	10.214884	10.271221	10.370553	10.529188	10.827184	11.341634	12.348297	13.999876	16.309715	19.065806	21.977567	24.973834	27.927106	30.841832	33.675017	36.4148	39.033013	41.554858	43.931413	46.198257	48.346496	50.396885	52.339048	54.121093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.999876	25	y = 0.07 x + 1.21	1.16898462051605	1	y = 0.04 x + 1.05	1.08875819833368	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	4.13803680981595
Keji_L_19_CytochromeB_11	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		11			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	19	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	G1	opt	1	1820	0.171725788	25.92325299	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.4736	9.620374	9.700433	9.718224	9.710811	9.68709	9.722672	9.737497	9.721189	9.73898	9.755288	9.770114	9.786422	9.776044	9.793835	9.807178	9.816073	9.869446	9.878341	9.907992	9.950987	9.998429	10.114069	10.333489	10.732299	11.479513	12.75452	14.712991	17.203702	19.962759	22.807804	25.672123	28.527546	31.273259	33.9656	36.545266	38.987053	41.366572	43.612661	45.694184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.75452	28	y = 0.07 x + 1.17	1.16928651692916	1	y = 0.03 x + 1.03	1.06962292049448	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	3.21779141104295
Keji_L_2_CytochromeB_12	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		12			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	2	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	D1	opt	1	1820000	0.171725788	15.70343556	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.430606	9.596653	9.657439	9.652991	9.670782	9.691538	9.716741	9.758253	9.713776	9.786422	9.862033	9.91244	10.071075	10.289012	10.785672	11.678177	13.180017	15.325291	17.9183	20.707007	23.572808	26.308144	29.087956	31.821809	34.441504	36.958902	39.347317	41.661603	43.842459	45.952151	47.920999	49.809789	51.603695	53.314576	54.935022	56.469478	57.889777	59.29525	60.588048	61.747415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13.180017	18	y = 0.07 x + 1.19	1.16919802697384	1	y = 0.03 x + 1.03	1.08274913236745	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	6.28527607361963
Keji_L_20_CytochromeB_13	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		13			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	20	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	G2	opt	1	1820	0.171725788	25.92248509	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.556624	9.648543	9.68116	9.678195	9.660404	9.650026	9.672264	9.712294	9.709328	9.731567	9.755288	9.779009	9.813108	9.813108	9.841277	9.870928	9.878341	9.897614	9.919853	9.945057	9.980638	10.032528	10.146686	10.379449	10.772329	11.52399	12.844957	14.893864	17.500216	20.426802	23.426034	26.446022	29.418568	32.337742	35.182787	37.889954	40.484445	42.998878	45.354676	47.581491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.844957	28	y = 0.07 x + 1.17	1.17499501808261	1	y = 0.03 x + 1.03	1.06977701850733	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	3.21779141104295
Keji_L_21_CytochromeB_14	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		14			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	21	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	G3	opt	1	1820	0.171725788	25.81005149	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.291245	9.395024	9.432089	9.448397	9.429123	9.452844	9.483978	9.51956	9.503252	9.516595	9.504734	9.544764	9.543281	9.515112	9.543281	9.558107	9.572932	9.596653	9.624822	9.645578	9.721189	9.777527	9.90651	10.12593	10.544013	11.314948	12.649258	14.659618	17.234836	20.047265	22.969404	25.891543	28.763274	31.581633	34.296212	36.932216	39.437753	41.855819	44.137489	46.253112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.649258	28	y = 0.07 x + 1.17	1.17566746964348	1	y = 0.03 x + 1.02	1.07311589998988	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	3.21779141104295
Keji_L_22_CytochromeB_15	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		15			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	22	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	G4	opt	1	1820	0.171725788	25.92756695	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.661886	9.816073	9.859068	9.853137	9.829416	9.851655	9.84869	9.899097	9.888719	9.907992	9.910958	9.933196	9.939126	9.933196	9.953952	9.955435	9.971743	9.991016	10.011772	10.038458	10.082935	10.118517	10.225262	10.453577	10.846457	11.589223	12.896847	14.901277	17.500216	20.376395	23.390453	26.413406	29.394847	32.303643	35.139793	37.869198	40.496306	43.006291	45.362089	47.568148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.896847	28	y = 0.07 x + 1.17	1.17441048844337	1	y = 0.03 x + 1.04	1.06848005758931	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	3.21779141104295
Keji_L_23_CytochromeB_16	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		16			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	23	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	G5	opt	1	1820	0.171725788	25.91743123	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.325344	9.439501	9.491391	9.494356	9.515112	9.546246	9.535868	9.572932	9.569967	9.590723	9.615927	9.609996	9.618892	9.624822	9.64113	9.6352	9.650026	9.669299	9.694503	9.731567	9.761218	9.807178	9.919853	10.152616	10.546979	11.297157	12.621089	14.624037	17.154778	19.989445	22.89231	25.814449	28.721762	31.528261	34.253218	36.85957	39.381416	41.799482	44.069291	46.2116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.621089	28	y = 0.07 x + 1.17	1.17305351456646	1	y = 0.03 x + 1.02	1.07112728678041	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	3.21779141104295
Keji_L_24_CytochromeB_17	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		17			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	24	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	G6	opt	1	1820	0.171725788	25.92499768	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.188948	9.343135	9.369821	9.359443	9.371303	9.396507	9.362408	9.418745	9.400955	9.41578	9.426158	9.439501	9.446914	9.432089	9.448397	9.45581	9.46174	9.478048	9.501769	9.51363	9.549211	9.596653	9.713776	9.919853	10.317181	11.058464	12.36757	14.355692	16.896811	19.70924	22.610623	25.553517	28.440074	31.301428	34.084205	36.693523	39.253915	41.682359	44.024814	46.181949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	12.36757	28	y = 0.07 x + 1.16	1.17701125100761	1	y = 0.03 x + 1.01	1.07184937435914	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	3.21779141104295
Keji_L_25_CytochromeB_18	Keji	Kejimkujik National Park eDNA	Abi Yogasekaram	2018-06-20	Tzitziki	tloezaqu@uoguelph.ca	University of Guelph	NA	North America	Canada	Nova Scotia	Annapolis	UoG	UniversityLab	UniversityLab	I	University of Guelph	-80.2262	43.5327	NA		18			NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA				NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	A	Southern Pike	Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome	Precision Biomonitoring	https://precisionbiomonitoring.com	2018-06-11	Cytochrome B	CytB	NA	NA	NA	194	FAM	FAM	NA	NA	8038	animalia	chordata	Actinopterygii	Esociformes	Esocidae	Esox	NA	niger	Chain pickerel	NA	NA	L	25	Tzitziki Loeza-Quintana	NA	NA	MIC	M0000646	H1	opt	1	182	0.171725788	29.34968123	NA	1.82	18.2	20	NA	NA	NA	NA	NA	NA	NA	NA	Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data	NA	9.019935	9.163744	9.194878	9.255663	9.257146	9.292727	9.28828	9.312001	9.303105	9.319413	9.331274	9.344617	9.350547	9.344617	9.353512	9.369821	9.380199	9.387612	9.405402	9.418745	9.432089	9.432089	9.460257	9.495839	9.559589	9.648543	9.807178	10.099243	10.659654	11.670764	13.322343	15.587705	18.257807	21.123608	24.023509	26.920444	29.74325	32.518615	35.188717	37.717976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11.670764	31	y = 0.07 x + 1.12	1.17004231162642	1	y = 0.04 x + 1.03	1.09485392302602	1	y = -3.39 x + 36.91	0.974237450121687	1	1.82	18.2	y = -3.26 x + 38.49	1.02457151519778	0.99	0.182	0.182	2.29754601226994
